predicted_price,last_input,expected_change,actual_price,actual_change,signal,overflow,pnl,cumulative_pnl
-155.6023515330747,104.05054696182388,-259.6528984948986,103.96535576,-0.031426359999997544,-1.0,False,0.031426359999997544,-1.9418512999999962
-154.40974709398463,104.05054696182388,-258.4602940558085,103.9339294,0.035203910000007,-1.0,False,-0.035203910000007,-1.9770552100000032
-153.15839366774722,104.05054696182388,-257.2089406295711,103.96913331,0.09399338000000057,-1.0,False,-0.09399338000000057,-2.0710485900000037
-151.80716696335944,104.05054696182388,-255.8577139251833,104.06312669,0.2483139699999981,-1.0,False,-0.2483139699999981,-2.319362560000002
-150.30906779110344,104.05054696182388,-254.3596147529273,104.31144066,0.0703661799999935,-1.0,False,-0.0703661799999935,-2.3897287399999954
-148.00610749492947,104.05054696182388,-252.05665445675334,104.38180684,0.07907448000000272,-1.0,False,-0.07907448000000272,-2.468803219999998
-144.281421709791,104.05054696182388,-248.3319686716149,104.46088132,0.0444537500000024,-1.0,False,-0.0444537500000024,-2.5132569700000005
-142.8068221323939,104.80253399730925,-247.60935612970314,104.50533507,-0.14826915999999812,-1.0,False,0.14826915999999812,-2.3649878100000024
-141.06785211283398,104.80253399730925,-245.87038611014322,104.35706591,0.04941162999999449,-1.0,False,-0.04941162999999449,-2.414399439999997
-139.4581298649981,104.05054696182388,-243.508676826822,104.40647754,0.05849166000000139,-1.0,False,-0.05849166000000139,-2.4728910999999982
-138.3418991091995,104.05054696182388,-242.39244607102336,104.4649692,0.3095549899999952,-1.0,False,-0.3095549899999952,-2.7824460899999934
-137.42541490970171,104.80253399730925,-242.22794890701095,104.77452419,0.03223274000001197,-1.0,False,-0.03223274000001197,-2.8146788300000054
-135.6923197888565,104.80253399730925,-240.49485378616578,104.80675693,0.08400757999999087,-1.0,False,-0.08400757999999087,-2.8986864099999963
-134.42921656518968,104.80253399730925,-239.23175056249892,104.89076451,0.04880443000000412,-1.0,False,-0.04880443000000412,-2.9474908400000004
-133.34236030296472,104.80253399730925,-238.14489430027396,104.93956894,-0.07017077999999799,-1.0,False,0.07017077999999799,-2.8773200600000024
-132.2026299523072,104.80253399730925,-237.00516394961647,104.86939816,0.17228183999999658,-1.0,False,-0.17228183999999658,-3.049601899999999
-131.01590041193185,104.80253399730925,-235.8184344092411,105.04168,0.1315051499999953,-1.0,False,-0.1315051499999953,-3.1811070499999943
-129.78804658055338,104.80253399730925,-234.59058057786262,105.17318515,0.1357819400000011,-1.0,False,-0.1357819400000011,-3.3168889899999954
-128.51906845817183,104.80253399730925,-233.32160245548107,105.30896709,-0.04311217000000056,-1.0,False,0.04311217000000056,-3.273776819999995
-127.19134134864296,105.55452103279463,-232.74586238143758,105.26585492,0.20029927000000214,-1.0,False,-0.20029927000000214,-3.474076089999997
-125.72261666996059,105.55452103279463,-231.27713770275523,105.46615419,-0.0951147600000013,-1.0,False,0.0951147600000013,-3.3789613299999957
-122.98491386889665,105.55452103279463,-228.53943490169127,105.37103943,0.11452325999999857,-1.0,False,-0.11452325999999857,-3.4934845899999942
-119.55397301949463,105.55452103279463,-225.10849405228925,105.48556269,0.2838042200000075,-1.0,False,-0.2838042200000075,-3.7772888100000017
-117.77387870893162,105.55452103279463,-223.32839974172623,105.76936691,-0.05188370999999847,-1.0,False,0.05188370999999847,-3.7254051000000032
-115.9174107150771,105.55452103279463,-221.47193174787174,105.7174832,-0.007008830000003741,-1.0,False,0.007008830000003741,-3.7183962699999995
-113.97281924050165,105.55452103279463,-219.52734027329626,105.71047437,0.06338943000000086,-1.0,False,-0.06338943000000086,-3.7817857000000004
-112.18097513250916,105.55452103279463,-217.7354961653038,105.7738638,-0.00036762999999950807,-1.0,False,0.00036762999999950807,-3.781418070000001
-110.07188649392128,105.55452103279463,-215.62640752671592,105.77349617,-0.11113235000000543,-1.0,False,0.11113235000000543,-3.6702857199999954
-108.90865654840482,105.55452103279463,-214.46317758119943,105.66236382,0.060075710000006666,-1.0,False,-0.060075710000006666,-3.730361430000002
-107.69255251445583,105.55452103279463,-213.24707354725047,105.72243953,-0.059448119999998994,-1.0,False,0.059448119999998994,-3.670913310000003
-106.45294888564791,105.55452103279463,-212.00746991844255,105.66299141,0.1028726899999981,-1.0,False,-0.1028726899999981,-3.773786000000001
-105.16634606712216,105.55452103279463,-210.7208670999168,105.7658641,-0.044360769999997274,-1.0,False,0.044360769999997274,-3.729425230000004
-103.80924446401966,105.55452103279463,-209.36376549681427,105.72150333,0.2167221499999954,-1.0,False,-0.2167221499999954,-3.9461473799999993
-102.38751897505512,105.55452103279463,-207.94204000784976,105.93822548,-0.030007350000005317,-1.0,False,0.030007350000005317,-3.916140029999994
-100.91291939765802,106.30650806828,-207.219427465938,105.90821813,0.018845140000010474,-1.0,False,-0.018845140000010474,-3.9349851700000045
-100.07280888145169,105.55452103279463,-205.62732991424633,105.92706327,0.13913703000000055,-1.0,False,-0.13913703000000055,-4.074122200000005
-98.85082994878798,105.55452103279463,-204.40535098158261,106.0662003,-0.07752001000000064,-1.0,False,0.07752001000000064,-3.9966021900000044
-97.48785344697075,106.30650806828,-203.79436151525073,105.98868029,0.07710251999999684,-1.0,False,-0.07710251999999684,-4.073704710000001
-94.2331595590106,106.30650806828,-200.5396676272906,106.06578281,0.1916760099999948,-1.0,False,-0.1916760099999948,-4.265380719999996
-93.29905066336863,106.30650806828,-199.6055587316486,106.25745882,-0.11767834999999138,-1.0,False,0.11767834999999138,-4.147702370000005
-92.12994581913745,106.30650806828,-198.43645388741743,106.13978047,0.0726668899999936,-1.0,False,-0.0726668899999936,-4.220369259999998
-91.13708793634817,106.30650806828,-197.44359600462815,106.21244736,0.08070901000000674,-1.0,False,-0.08070901000000674,-4.301078270000005
-89.87985961139606,106.30650806828,-196.18636767967604,106.29315637,0.1362489999999923,-1.0,False,-0.1362489999999923,-4.437327269999997
-88.56388229929667,106.30650806828,-194.87039036757665,106.42940537,-0.07843323000000169,-1.0,False,0.07843323000000169,-4.358894039999996
-87.42415194863915,106.30650806828,-193.73066001691916,106.35097214,-0.08725635999999781,-1.0,False,0.08725635999999781,-4.271637679999998
-86.24329730697852,106.30650806828,-192.54980537525853,106.26371578,0.10859530999999834,-1.0,False,-0.10859530999999834,-4.380232989999996
-84.99781877945588,106.30650806828,-191.30432684773587,106.37231109,0.08477709999999661,-1.0,False,-0.08477709999999661,-4.465010089999993
-83.7288406570743,106.30650806828,-190.0353487253543,106.45708819,0.07989529000001028,-1.0,False,-0.07989529000001028,-4.544905380000003
-82.43636293983383,106.30650806828,-188.7428710081138,106.53698348,0.09017802999998992,-1.0,False,-0.09017802999998992,-4.635083409999993
-81.10276093159024,106.30650806828,-187.40926899987022,106.62716151,-0.01919551999999669,-1.0,False,0.01919551999999669,-4.615887889999996
-79.6986601387699,106.30650806828,-186.0051682070499,106.60796599,0.07806408000000431,-1.0,False,-0.07806408000000431,-4.6939519700000005
-78.21231076394332,106.30650806828,-184.5188188322233,106.68603007,0.08460974999999848,-1.0,False,-0.08460974999999848,-4.778561719999999
-76.59083871867799,107.05849510376537,-183.64933382244334,106.77063982,-0.022886439999993513,-1.0,False,0.022886439999993513,-4.7556752800000055
-75.56273144360034,107.05849510376537,-182.62122654736572,106.74775338,0.2525411199999894,-1.0,False,-0.2525411199999894,-5.008216399999995
-73.7826371330373,107.05849510376537,-180.84113223680265,107.0002945,0.10420041000000424,-1.0,False,-0.10420041000000424,-5.112416809999999
-70.68069061166014,107.05849510376537,-177.7391857154255,107.10449491,-0.07404171999999676,-1.0,False,0.07404171999999676,-5.038375090000002
-69.75245661473289,107.05849510376537,-176.81095171849825,107.03045319,0.12378645999999094,-1.0,False,-0.12378645999999094,-5.162161549999993
-68.57747687178698,107.05849510376537,-175.63597197555237,107.15423965,-0.050864149999995334,-1.0,False,0.050864149999995334,-5.111297399999998
-67.3437481416938,107.05849510376537,-174.40224324545915,107.1033755,0.137851100000006,-1.0,False,-0.137851100000006,-5.249148500000004
-66.0453955257386,107.05849510376537,-173.10389062950395,107.2412266,0.17786982999999168,-1.0,False,-0.17786982999999168,-5.427018329999996
-64.94091456736945,107.05849510376537,-171.9994096711348,107.41909643,-0.03444740999999851,-1.0,False,0.03444740999999851,-5.392570919999997
-63.807059115426654,107.05849510376537,-170.865554219192,107.38464902,0.15714413000000604,-1.0,False,-0.15714413000000604,-5.549715050000003
-62.6203295750513,107.05849510376537,-169.67882467881668,107.54179315,0.09816209999999614,-1.0,False,-0.09816209999999614,-5.647877149999999
-61.38660084495811,107.81048213925074,-169.19708298420886,107.63995525,0.14230650000000367,-1.0,False,-0.14230650000000367,-5.790183650000003
-60.09412312771764,107.81048213925074,-167.90460526696836,107.78226175,0.2583317699999981,-1.0,False,-0.2583317699999981,-6.048515420000001
-58.72527172718566,107.81048213925074,-166.53575386643638,108.04059352,0.027508420000003753,-1.0,False,-0.027508420000003753,-6.076023840000005
-57.28592154207695,107.81048213925074,-165.09640368132767,108.06810194,-0.027420790000007855,-1.0,False,0.027420790000007855,-6.048603049999997
-55.799572167250375,107.81048213925074,-163.61005430650113,108.04068115,-0.04208339999999566,-1.0,False,0.04208339999999566,-6.006519650000001
-54.18984991941451,107.81048213925074,-162.00033205866526,107.99859775,-0.03410707000000457,-1.0,False,0.03410707000000457,-5.972412579999997
-51.50502120678314,107.81048213925074,-159.3155033460339,107.96449068,0.045658000000003085,-1.0,False,-0.045658000000003085,-6.01807058
-47.53358967562602,107.81048213925074,-155.34407181487677,108.01014868,0.0908529499999986,-1.0,False,-0.0908529499999986,-6.108923529999998
-46.35860993268011,107.81048213925074,-154.16909207193083,108.10100163,0.0839610499999992,-1.0,False,-0.0839610499999992,-6.192884579999998
-45.10725650644275,107.81048213925074,-152.91773864569348,108.18496268,0.14358126999999854,-1.0,False,-0.14358126999999854,-6.336465849999996
-43.051041956287435,107.81048213925074,-150.8615240955382,108.32854395,0.055572750000010274,-1.0,False,-0.055572750000010274,-6.3920386000000065
-41.15932457014455,108.56246917473612,-149.72179374488067,108.3841167,0.21173205999998856,-1.0,False,-0.21173205999998856,-6.603770659999995
-39.94909543491028,108.56246917473612,-148.5115646096464,108.59584876,0.02555730000000267,-1.0,False,-0.02555730000000267,-6.629327959999998
-38.680117312528694,108.56246917473612,-147.24258648726482,108.62140606,0.3497793000000087,-1.0,False,-0.3497793000000087,-6.979107260000006
-37.34064040557038,108.56246917473612,-145.9031095803065,108.97118536,0.1226652999999942,-1.0,False,-0.1226652999999942,-7.101772560000001
-35.948289410179484,109.3144562102215,-145.26274562040098,109.09385066,-0.03896369000000277,-1.0,False,0.03896369000000277,-7.062808869999998
-34.50306432635605,109.3144562102215,-143.81752053657755,109.05488697,-0.06225861999999438,-1.0,False,0.06225861999999438,-7.000550250000003
-32.981465559241116,109.3144562102215,-142.2959217694626,108.99262835,0.10708224999999061,-1.0,False,-0.10708224999999061,-7.107632499999994
-31.2836198306843,109.3144562102215,-140.5980760409058,109.0997106,0.030170130000001905,-1.0,False,-0.030170130000001905,-7.137802629999996
-28.769163180780083,109.3144562102215,-138.08361939100158,109.12988073,0.13248373000000413,-1.0,False,-0.13248373000000413,-7.27028636
-26.26645632830531,109.3144562102215,-135.5809125385268,109.26236446,0.1063382499999932,-1.0,False,-0.1063382499999932,-7.376624609999993
-24.09861870257015,109.3144562102215,-133.41307491279164,109.36870271,0.04671914000000754,-1.0,False,-0.04671914000000754,-7.423343750000001
-22.577019935455212,109.3144562102215,-131.8914761456767,109.41542185,-0.03794458000000134,-1.0,False,0.03794458000000134,-7.3853991699999995
-21.454914280941892,109.3144562102215,-130.7693704911634,109.37747727,-0.11100143000000173,-1.0,False,0.11100143000000173,-7.274397739999998
-20.274059639281262,109.3144562102215,-129.58851584950276,109.26647584,0.005844129999999836,-1.0,False,-0.005844129999999836,-7.280241869999998
-19.046205807902794,109.3144562102215,-128.3606620181243,109.27231997,0.14821684000000346,-1.0,False,-0.14821684000000346,-7.428458710000001
-17.77135278680649,109.3144562102215,-127.08580899702798,109.42053681,0.07813652000000104,-1.0,False,-0.07813652000000104,-7.506595230000002
-16.437750778562915,109.3144562102215,-125.75220698878441,109.49867333,-0.08165741000000537,-1.0,False,0.08165741000000537,-7.424937819999997
-15.057149580601475,109.3144562102215,-124.37160579082297,109.41701592,0.0736574499999989,-1.0,False,-0.0736574499999989,-7.498595269999996
-13.617799395492767,109.3144562102215,-122.93225560571426,109.49067337,0.09693400000000452,-1.0,False,-0.09693400000000452,-7.59552927
-12.143199818095667,109.3144562102215,-121.45765602831716,109.58760737,-0.04206602000000714,-1.0,False,0.04206602000000714,-7.553463249999993
-10.509977975400872,109.3144562102215,-119.82443418562237,109.54554135,0.07161267000000748,-1.0,False,-0.07161267000000748,-7.6250759200000005
-8.677009576405268,109.3144562102215,-117.99146578662676,109.61715402,0.061189249999998196,-1.0,False,-0.061189249999998196,-7.686265169999999
-6.3505496853724,109.3144562102215,-115.6650058955939,109.67834327,-0.0705199199999953,-1.0,False,0.0705199199999953,-7.615745250000003
-2.050123826190429,109.3144562102215,-111.36458003641192,109.60782335,0.0940202099999965,-1.0,False,-0.0940202099999965,-7.70976546
-0.5872740462227881,109.3144562102215,-109.90173025644428,109.70184356,0.11637002000000507,-1.0,False,-0.11637002000000507,-7.826135480000005
1.222194757913897,110.06644324570686,-108.84424848779297,109.81821358,0.17384785999999508,-1.0,False,-0.17384785999999508,-7.99998334
3.119787042771506,110.06644324570686,-106.94665620293536,109.99206144,0.17090589000000023,-1.0,False,-0.17090589000000023,-8.17088923
4.330016178005778,110.06644324570686,-105.73642706770109,110.16296733,-0.09668666000000314,-1.0,False,0.09668666000000314,-8.074202569999997
5.593119401672624,110.06644324570686,-104.47332384403424,110.06628067,-0.04818978000000129,-1.0,False,0.04818978000000129,-8.026012789999996
6.903221815057293,110.06644324570686,-103.16322143064957,110.01809089,0.11167224999999803,-1.0,False,-0.11167224999999803,-8.137685039999994
8.2603234181598,110.06644324570686,-101.80611982754706,110.12976314,0.11164800000000241,-1.0,False,-0.11164800000000241,-8.249333039999996
9.658549312265421,110.06644324570686,-100.40789393344144,110.24141114,0.11190029000000834,-1.0,False,-0.11190029000000834,-8.361233330000005
11.121399092233062,110.06644324570686,-98.9450441534738,110.35331143,0.48033833999998876,-1.0,False,-0.48033833999998876,-8.841571669999993
12.719371542639479,110.06644324570686,-97.34707170306739,110.83364977,0.11869070000000193,-1.0,False,-0.11869070000000193,-8.960262369999995
14.499465853202508,110.81843028119224,-96.31896442798973,110.95234047,0.1814698299999975,-1.0,False,-0.1814698299999975,-9.141732199999993
17.636661766868045,110.81843028119224,-93.18176851432419,111.1338103,0.16158876000000078,-1.0,False,-0.16158876000000078,-9.303320959999994
21.684466981316646,110.81843028119224,-89.13396329987559,111.29539906,0.1281445500000018,-1.0,False,-0.1281445500000018,-9.431465509999995
23.476311089309135,111.5704173166776,-88.09410622736847,111.42354361,0.02058336000000338,-1.0,False,-0.02058336000000338,-9.452048869999999
25.35040377930784,111.5704173166776,-86.22001353736977,111.44412697,0.14030472000000316,-1.0,False,-0.14030472000000316,-9.592353590000002
27.3361195448864,111.5704173166776,-84.2342977717912,111.58443169,-0.03044305000000236,-1.0,False,0.03044305000000236,-9.56191054
29.386459196326996,111.5704173166776,-82.18395812035061,111.55398864,0.029358939999994504,-1.0,False,-0.029358939999994504,-9.591269479999994
31.524922328488515,111.5704173166776,-80.04549498818909,111.58334758,0.0016331799999989016,-1.0,False,-0.0016331799999989016,-9.592902659999993
32.976022311026696,111.5704173166776,-78.59439500565091,111.58498076,0.0649284200000011,-1.0,False,-0.0649284200000011,-9.657831079999994
34.47999638199745,111.5704173166776,-77.09042093468015,111.64990918,0.3142563700000096,-1.0,False,-0.3142563700000096,-9.972087450000004
36.15434251569535,111.5704173166776,-75.41607480098226,111.96416555,-0.15308471000000168,-1.0,False,0.15308471000000168,-9.819002740000002
38.49842710287241,112.32240435216298,-73.82397724929056,111.81108084,0.13263703999999166,-1.0,False,-0.13263703999999166,-9.951639779999994
41.68849710497051,111.5704173166776,-69.8819202117071,111.94371788,-0.12456154999999569,-1.0,False,0.12456154999999569,-9.827078229999998
45.30155981452914,111.5704173166776,-66.26885750214846,111.81915633,0.0031385500000027378,-1.0,False,-0.0031385500000027378,-9.83021678
47.15215290966892,111.5704173166776,-64.41826440700868,111.82229488,0.17768010000000345,-1.0,False,-0.17768010000000345,-10.007896880000004
49.09086948552965,111.5704173166776,-62.479547831147954,111.99997498,0.06319934999999077,-1.0,False,-0.06319934999999077,-10.071096229999995
51.12945933954077,112.32240435216298,-61.192945012622204,112.06317433,-0.06474390999999002,-1.0,False,0.06474390999999002,-10.006352320000005
53.262047572987576,112.32240435216298,-59.0603567791754,111.99843042,-0.02411367999999925,-1.0,False,0.02411367999999925,-9.982238640000006
55.50625888201424,112.32240435216298,-56.81614547014874,111.97431674,0.13208464999999592,-1.0,False,-0.13208464999999592,-10.114323290000002
57.057232142702816,112.32240435216298,-55.26517220946016,112.10640139,-0.02582556999999497,-1.0,False,0.02582556999999497,-10.088497720000007
58.66695439053869,112.32240435216298,-53.655449961624285,112.08057582,0.08030108999999186,-1.0,False,-0.08030108999999186,-10.168798809999998
60.394174612669154,112.32240435216298,-51.92822973949382,112.16087691,0.06119182000000478,-1.0,False,-0.06119182000000478,-10.229990630000003
62.855757174140805,112.32240435216298,-49.46664717802217,112.22206873,-0.017012910000005377,-1.0,False,0.017012910000005377,-10.212977719999998
67.04455995774292,112.32240435216298,-45.27784439442006,112.20505582,0.29666389999999865,-1.0,False,-0.29666389999999865,-10.509641619999996
69.87626113824253,112.32240435216298,-42.44614321392045,112.50171972,0.12756783999999755,-1.0,False,-0.12756783999999755,-10.637209459999994
71.8443522076769,112.32240435216298,-40.47805214448607,112.62928756,-0.17177572999999313,-1.0,False,0.17177572999999313,-10.46543373
73.88881696040275,112.32240435216298,-38.43358739176023,112.45751183,0.07719695000000115,-1.0,False,-0.07719695000000115,-10.542630680000002
75.99790559899064,112.32240435216298,-36.324498753172335,112.53470878,-0.018206599999999185,-1.0,False,0.018206599999999185,-10.524424080000003
78.18924281958473,112.32240435216298,-34.13316153257824,112.51650218,0.1521710699999943,-1.0,False,-0.1521710699999943,-10.676595149999997
80.4745784196145,112.32240435216298,-31.847825932548474,112.66867325,-0.032957920000001195,-1.0,False,0.032957920000001195,-10.643637229999996
82.06080107259146,112.32240435216298,-30.261603279571517,112.63571533,0.043394440000000145,-1.0,False,-0.043394440000000145,-10.687031669999996
83.71752251014517,112.32240435216298,-28.604881842017804,112.67910977,0.11324107000000083,-1.0,False,-0.11324107000000083,-10.800272739999997
85.43299293484617,112.32240435216298,-26.889411417316808,112.79235084,0.1540467399999983,-1.0,False,-0.1540467399999983,-10.954319479999995
87.49508238371622,113.07439138764835,-25.579309003932124,112.94639758,-0.07909595999998942,-1.0,False,0.07909595999998942,-10.875223520000006
88.86980868296291,113.07439138764835,-24.204582704685436,112.86730162,0.01867939999999635,-1.0,False,-0.01867939999999635,-10.893902920000002
93.28185761772475,113.07439138764835,-19.792533769923594,112.88598102,0.0028283199999918907,-1.0,False,-0.0028283199999918907,-10.896731239999994
94.65658391697146,113.07439138764835,-18.41780747067689,112.88880934,-0.01730914999998845,-1.0,False,0.01730914999998845,-10.879422090000006
95.86093815349099,113.07439138764835,-17.213453234157356,112.87150019,0.25570521999999585,-1.0,False,-0.25570521999999585,-11.135127310000001
97.12404137715782,113.07439138764835,-15.950350010490524,113.12720541,0.10237804999999867,-1.0,False,-0.10237804999999867,-11.23750536
98.42239399311305,113.07439138764835,-14.6519973945353,113.22958346,-0.08615457999999876,-1.0,False,0.08615457999999876,-11.151350780000001
99.77362069750082,113.07439138764835,-13.30077069014753,113.14342888,0.16042176999999924,-1.0,False,-0.16042176999999924,-11.31177255
101.18947128775062,113.07439138764835,-11.884920099897727,113.30385065,0.2971003899999971,-1.0,False,-0.2971003899999971,-11.608872939999998
102.65232106771826,113.07439138764835,-10.422070319930086,113.60095104,0.17408951000000172,-1.0,False,-0.17408951000000172,-11.78296245
104.18566963226266,113.82637842313373,-9.640708790871074,113.77504055,-0.11597885999999846,-1.0,False,0.11597885999999846,-11.666983590000001
105.7660173865249,113.82637842313373,-8.060361036608839,113.65906169,0.0017919400000039332,-1.0,False,-0.0017919400000039332,-11.668775530000005
107.47561291251117,113.82637842313373,-6.350765510622566,113.66085363,0.20082862999998952,-1.0,False,-0.20082862999998952,-11.869604159999994
109.47895337423391,113.82637842313373,-4.347425048899822,113.86168226,-0.023645590000000993,-1.0,False,0.023645590000000993,-11.845958569999993
112.79827114805607,113.82637842313373,-1.0281072750776588,113.83803667,0.1074425500000018,-1.0,False,-0.1074425500000018,-11.953401119999995
116.89307555222251,113.82637842313373,3.06669712908878,113.94547922,0.1452387900000076,1.0,False,0.1452387900000076,-11.808162329999988
118.84941682422743,113.82637842313373,5.0230384010937,114.09071801,-0.04870881000000793,1.0,False,-0.04870881000000793,-11.856871139999996
120.87038198209436,113.82637842313373,7.044003558960625,114.0420092,0.050232620000002726,1.0,False,0.050232620000002726,-11.806638519999993
122.97947062068225,113.82637842313373,9.153092197548517,114.09224182,-0.31275734000000455,1.0,False,-0.31275734000000455,-12.119395859999997
125.1649329425616,113.82637842313373,11.338554519427873,113.77948448,-0.05966455999998743,1.0,False,-0.05966455999998743,-12.179060419999985
127.43264384644719,113.82637842313373,13.60626542331346,113.71981992,0.0281379099999981,1.0,False,0.0281379099999981,-12.150922509999987
129.78847823105372,113.82637842313373,15.962099807919984,113.74795783,-0.0850588100000067,1.0,False,-0.0850588100000067,-12.235981319999993
131.48632395961053,113.82637842313373,17.659945536476798,113.66289902,0.24237605000000428,1.0,False,0.24237605000000428,-11.993605269999989
133.24879357402938,113.82637842313373,19.422415150895645,113.90527507,-0.10594801000000587,1.0,False,-0.10594801000000587,-12.099553279999995
135.3696320100467,113.82637842313373,21.543253586912968,113.79932706,0.006822900000003074,1.0,False,0.006822900000003074,-12.092730379999992
137.56684412935553,113.82637842313373,23.740465706221798,113.80614996,0.07178215999999793,1.0,False,0.07178215999999793,-12.020948219999994
140.78628862502728,113.82637842313373,26.95991020189355,113.87793212,0.22106818000000317,1.0,False,0.22106818000000317,-11.79988003999999
145.0103408009178,113.82637842313373,31.183962377784056,114.0990003,-0.10678092999999933,1.0,False,-0.10678092999999933,-11.90666096999999
